Delivery Start,EFA,Cleared Volume,Brent Oil,EU Gas,Ofgem Weekly Electricity Price,Ofgem Monthly Electricity Price,Ofgem Monthly Gas Price,gen_EFA,demand_EFA,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,month_sin,month_cos,EFA_sin,EFA_cos,DW_sin,DW_cos,price
2021-12-01 11:00:00,4,349,69.53,271.2,126.16,262.52,270.96,39989.875,39421.145833333336,568.7291666666642,2,1,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.08
2021-12-01 15:00:00,5,143,69.53,271.2,126.16,262.52,270.96,43762.75,43330.91666666666,431.83333333333576,2,1,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,1.07
2021-12-01 19:00:00,6,438,69.53,271.2,126.16,262.52,270.96,34791.5,38204.35416666666,-3412.854166666664,2,1,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,8.0
2021-12-01 23:00:00,1,615,70.56,271.0,126.16,262.52,270.96,28433.5,29010.875,-577.375,3,1,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,16.99
2021-12-02 03:00:00,2,615,70.56,271.0,126.16,262.52,270.96,31986.625,29069.041666666668,2917.583333333332,3,1,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,16.99
2021-12-02 07:00:00,3,251,70.56,271.0,126.16,262.52,270.96,41568.25,41050.85416666666,517.3958333333358,3,1,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.86
2021-12-02 11:00:00,4,38,70.56,271.0,126.16,262.52,270.96,40559.125,40367.083333333336,192.04166666666424,3,1,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.34
2021-12-02 15:00:00,5,114,70.56,271.0,126.16,262.52,270.96,44821.875,44249.22916666666,572.6458333333358,3,1,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,47.0
2021-12-02 19:00:00,6,332,70.56,271.0,126.16,262.52,270.96,36863.5,40069.083333333336,-3205.583333333336,3,1,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,39.7
2021-12-02 23:00:00,1,506,70.71,271.8,126.16,262.52,270.96,30477.75,31006.875,-529.125,4,1,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2.8
2021-12-03 03:00:00,2,520,70.71,271.8,126.16,262.52,270.96,33882.0,31260.5,2621.5,4,1,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,3.0
2021-12-03 07:00:00,3,52,70.71,271.8,126.16,262.52,270.96,43332.625,42421.375,911.25,4,1,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.07
2021-12-03 11:00:00,4,19,70.71,271.8,126.16,262.52,270.96,41344.75,42014.79166666666,-670.0416666666642,4,1,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9
2021-12-03 15:00:00,5,59,70.71,271.8,126.16,262.52,270.96,42034.0,42176.3125,-142.3125,4,1,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,20.0
2021-12-03 19:00:00,6,331,70.71,271.8,126.16,262.52,270.96,33466.125,36544.0625,-3077.9375,4,1,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,39.99
2021-12-03 23:00:00,1,448,70.71,271.8,126.16,262.52,270.96,26605.25,27403.58333333333,-798.3333333333321,5,0,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,1.83
2021-12-04 03:00:00,2,476,70.71,271.8,126.16,262.52,270.96,26196.75,25293.89583333333,902.854166666668,5,0,0.7247927872291199,0.6889669190756866,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,1.47
2021-12-04 07:00:00,3,316,70.71,271.8,126.16,262.52,270.96,32927.125,31857.416666666668,1069.708333333332,5,0,0.7247927872291199,0.6889669190756866,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,1.02
2021-12-04 11:00:00,4,322,70.71,271.8,126.16,262.52,270.96,33734.75,33229.083333333336,505.6666666666642,5,0,0.7247927872291199,0.6889669190756866,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,1.01
2021-12-04 15:00:00,5,367,70.71,271.8,126.16,262.52,270.96,37548.0,37341.645833333336,206.35416666666424,5,0,0.7247927872291199,0.6889669190756866,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,2.0
2021-12-04 19:00:00,6,608,70.71,271.8,126.16,262.52,270.96,29982.625,32340.6875,-2358.0625,5,0,0.7247927872291199,0.6889669190756866,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818235,-0.2225209339563146,39.99
2021-12-04 23:00:00,1,610,70.71,271.8,126.16,262.52,270.96,25414.5,26024.70833333333,-610.2083333333321,6,0,0.7247927872291199,0.6889669190756866,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.87
2021-12-05 03:00:00,2,670,70.71,271.8,126.16,262.52,270.96,25558.25,24911.354166666668,646.8958333333321,6,0,0.8486442574947509,0.5289640103269625,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.86
2021-12-05 07:00:00,3,570,70.71,271.8,126.16,262.52,270.96,32319.5,30360.041666666668,1959.458333333332,6,0,0.8486442574947509,0.5289640103269625,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,16.49
2021-12-05 11:00:00,4,420,70.71,271.8,126.16,262.52,270.96,37149.75,36042.520833333336,1107.2291666666642,6,0,0.8486442574947509,0.5289640103269625,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.7
2021-12-05 15:00:00,5,190,70.71,271.8,126.16,262.52,270.96,41456.625,41176.875,279.75,6,0,0.8486442574947509,0.5289640103269625,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,-0.7818314824680299,0.6234898018587334,1.67
2021-12-05 19:00:00,6,230,70.71,271.8,126.16,262.52,270.96,33118.75,36191.0625,-3072.3125,6,0,0.8486442574947509,0.5289640103269625,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1.05
2021-12-05 23:00:00,1,340,73.38,276.9,154.15,262.52,270.96,28378.5,28314.0625,64.4375,0,1,0.8486442574947509,0.5289640103269625,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.12
2021-12-06 03:00:00,2,370,73.38,276.9,154.15,262.52,270.96,32421.875,29958.354166666668,2463.520833333332,0,1,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.0,1.0,1.19
2021-12-06 07:00:00,3,300,73.38,276.9,154.15,262.52,270.96,42510.5,40933.54166666666,1576.9583333333358,0,1,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.99
2021-12-06 11:00:00,4,150,73.38,276.9,154.15,262.52,270.96,43857.25,43889.85416666666,-32.60416666666424,0,1,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.0
2021-12-06 15:00:00,5,150,73.38,276.9,154.15,262.52,270.96,44738.75,44808.333333333336,-69.58333333333576,0,1,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.0,1.0,0.92
2021-12-06 19:00:00,6,370,73.38,276.9,154.15,262.52,270.96,35564.375,38865.125,-3300.75,0,1,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.0,1.0,1.22
2021-12-06 23:00:00,1,433,75.54,283.4,154.15,262.52,270.96,28934.5,29856.041666666668,-921.541666666668,1,1,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,2.0
2021-12-07 03:00:00,2,300,75.54,283.4,154.15,262.52,270.96,32453.25,29544.229166666668,2909.020833333332,1,1,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,1.27
2021-12-07 07:00:00,3,26,75.54,283.4,154.15,262.52,270.96,43018.875,41646.75,1372.125,1,1,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0.6
2021-12-07 11:00:00,4,0,75.54,283.4,154.15,262.52,270.96,43795.5,43941.04166666666,-145.54166666666424,1,1,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0.0
2021-12-07 15:00:00,5,110,75.54,283.4,154.15,262.52,270.96,45009.125,45439.35416666666,-430.2291666666642,1,1,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,1.0
2021-12-07 19:00:00,6,626,75.54,283.4,154.15,262.52,270.96,33220.5,36930.145833333336,-3709.645833333336,1,1,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.7818314824680297,0.6234898018587336,39.99
2021-12-07 23:00:00,1,721,75.94,281.9,154.15,262.52,270.96,26419.125,27153.77083333333,-734.6458333333321,2,1,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,16.99
2021-12-08 03:00:00,2,721,75.94,281.9,154.15,262.52,270.96,30353.25,27349.4375,3003.8125,2,1,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,16.99
2021-12-08 07:00:00,3,279,75.94,281.9,154.15,262.52,270.96,41889.875,40444.41666666666,1445.4583333333358,2,1,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.01
2021-12-08 11:00:00,4,0,75.94,281.9,154.15,262.52,270.96,41852.5,42046.79166666666,-194.29166666666424,2,1,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0
2021-12-08 15:00:00,5,114,75.94,281.9,154.15,262.52,270.96,44114.625,43766.6875,347.9375,2,1,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,1.2
2021-12-08 19:00:00,6,378,75.94,281.9,154.15,262.52,270.96,35225.375,38720.875,-3495.5,2,1,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1.15
2021-12-08 23:00:00,1,442,74.1,278.6,154.15,262.52,270.96,28559.75,29146.541666666668,-586.7916666666679,3,1,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2.45
2021-12-09 03:00:00,2,453,74.1,278.6,154.15,262.52,270.96,32979.25,29605.5625,3373.6875,3,1,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.77
2021-12-09 07:00:00,3,32,74.1,278.6,154.15,262.52,270.96,42482.5,42165.270833333336,317.22916666666424,3,1,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49
2021-12-09 11:00:00,4,0,74.1,278.6,154.15,262.52,270.96,41995.5,41788.375,207.125,3,1,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0
2021-12-09 15:00:00,5,114,74.1,278.6,154.15,262.52,270.96,44561.625,44430.04166666666,131.58333333333576,3,1,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,47.49
2021-12-09 19:00:00,6,410,74.1,278.6,154.15,262.52,270.96,34562.125,38465.4375,-3903.3125,3,1,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,39.99
2021-12-09 23:00:00,1,609,74.98,277.4,154.15,262.52,270.96,27063.0,27762.83333333333,-699.8333333333321,4,1,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2.9
2021-12-10 03:00:00,2,622,74.98,277.4,154.15,262.52,270.96,30430.75,27129.375,3301.375,4,1,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,16.98
2021-12-10 07:00:00,3,234,74.98,277.4,154.15,262.52,270.96,41250.25,40723.333333333336,526.9166666666642,4,1,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.25
2021-12-10 11:00:00,4,20,74.98,277.4,154.15,262.52,270.96,40273.375,40142.833333333336,130.54166666666424,4,1,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8
2021-12-10 15:00:00,5,138,74.98,277.4,154.15,262.52,270.96,42964.25,42850.35416666666,113.89583333333576,4,1,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,47.0
2021-12-10 19:00:00,6,357,74.98,277.4,154.15,262.52,270.96,34756.25,37790.333333333336,-3034.083333333336,4,1,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,39.49
2021-12-10 23:00:00,1,280,74.98,277.4,154.15,262.52,270.96,27849.25,28735.20833333333,-885.9583333333321,5,0,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0.8
2021-12-11 03:00:00,2,409,74.98,277.4,154.15,262.52,270.96,27887.625,26780.27083333333,1107.354166666668,5,0,0.7907757369376989,-0.6121059825476625,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,1.9
2021-12-11 07:00:00,3,247,74.98,277.4,154.15,262.52,270.96,36145.125,34460.5625,1684.5625,5,0,0.7907757369376989,-0.6121059825476625,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,2.2
2021-12-11 11:00:00,4,225,74.98,277.4,154.15,262.52,270.96,37082.5,37096.8125,-14.3125,5,0,0.7907757369376989,-0.6121059825476625,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,2.24
2021-12-11 15:00:00,5,348,74.98,277.4,154.15,262.52,270.96,38886.625,38882.9375,3.6875,5,0,0.7907757369376989,-0.6121059825476625,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,7.5
2021-12-11 19:00:00,6,395,74.98,277.4,154.15,262.52,270.96,31149.0,33917.354166666664,-2768.354166666664,5,0,0.7907757369376989,-0.6121059825476625,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818235,-0.2225209339563146,1.9
2021-12-11 23:00:00,1,435,74.98,277.4,154.15,262.52,270.96,25136.875,25849.625,-712.75,6,0,0.7907757369376989,-0.6121059825476625,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0
2021-12-12 03:00:00,2,466,74.98,277.4,154.15,262.52,270.96,24038.125,23624.83333333333,413.2916666666679,6,0,0.6513724827222223,-0.758758122692791,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.06
2021-12-12 07:00:00,3,311,74.98,277.4,154.15,262.52,270.96,31293.25,29406.33333333333,1886.916666666668,6,0,0.6513724827222223,-0.758758122692791,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.99
2021-12-12 11:00:00,4,202,74.98,277.4,154.15,262.52,270.96,34173.125,33571.895833333336,601.2291666666642,6,0,0.6513724827222223,-0.758758122692791,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.9
2021-12-12 15:00:00,5,186,74.98,277.4,154.15,262.52,270.96,37411.25,37365.708333333336,45.54166666666424,6,0,0.6513724827222223,-0.758758122692791,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,-0.7818314824680299,0.6234898018587334,2.54
2021-12-12 19:00:00,6,645,74.98,277.4,154.15,262.52,270.96,28723.25,31270.89583333333,-2547.645833333332,6,0,0.6513724827222223,-0.758758122692791,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,39.99
2021-12-12 23:00:00,1,663,74.12,272.9,176.11,262.52,270.96,25247.125,25622.64583333333,-375.5208333333321,0,1,0.6513724827222223,-0.758758122692791,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,2.0
2021-12-13 03:00:00,2,623,74.12,272.9,176.11,262.52,270.96,29756.75,26251.95833333333,3504.791666666668,0,1,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.0,1.0,16.98
2021-12-13 07:00:00,3,273,74.12,272.9,176.11,262.52,270.96,38895.25,38540.0625,355.1875,0,1,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,2.2
2021-12-13 11:00:00,4,144,74.12,272.9,176.11,262.52,270.96,39541.375,39227.583333333336,313.79166666666424,0,1,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,2.28
2021-12-13 15:00:00,5,140,74.12,272.9,176.11,262.52,270.96,42773.125,42597.4375,175.6875,0,1,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.0,1.0,47.99
2021-12-13 19:00:00,6,376,74.12,272.9,176.11,262.52,270.96,33731.875,36934.875,-3203.0,0,1,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.0,1.0,29.87
2021-12-13 23:00:00,1,320,73.37,273.4,176.11,262.52,270.96,27701.0,28119.6875,-418.6875,1,1,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,2.14
2021-12-14 03:00:00,2,464,73.37,273.4,176.11,262.52,270.96,30550.125,28331.0625,2219.0625,1,1,0.299363122973358,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,2.2
2021-12-14 07:00:00,3,48,73.37,273.4,176.11,262.52,270.96,38487.0,37854.395833333336,632.6041666666642,1,1,0.299363122973358,-0.9541392564000488,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0.59
2021-12-14 11:00:00,4,30,73.37,273.4,176.11,262.52,270.96,38732.625,38591.145833333336,141.47916666666424,1,1,0.299363122973358,-0.9541392564000488,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0.63
2021-12-14 15:00:00,5,138,73.37,273.4,176.11,262.52,270.96,41445.75,41206.72916666666,239.02083333333576,1,1,0.299363122973358,-0.9541392564000488,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,2.44
2021-12-14 19:00:00,6,413,73.37,273.4,176.11,262.52,270.96,32815.125,35931.75,-3116.625,1,1,0.299363122973358,-0.9541392564000488,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.7818314824680297,0.6234898018587336,2.8
2021-12-14 23:00:00,1,596,73.71,269.9,176.11,262.52,270.96,27050.25,27570.6875,-520.4375,2,1,0.299363122973358,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2.89
2021-12-15 03:00:00,2,602,73.71,269.9,176.11,262.52,270.96,30028.75,27339.64583333333,2689.104166666668,2,1,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,16.98
2021-12-15 07:00:00,3,215,73.71,269.9,176.11,262.52,270.96,38593.125,37925.25,667.875,2,1,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.37
2021-12-15 11:00:00,4,20,73.71,269.9,176.11,262.52,270.96,38765.125,38780.22916666666,-15.10416666666424,2,1,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.6
2021-12-15 15:00:00,5,131,73.71,269.9,176.11,262.52,270.96,41099.5,40921.0625,178.4375,2,1,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,14.04
2021-12-15 19:00:00,6,215,73.71,269.9,176.11,262.52,270.96,32841.875,35557.354166666664,-2715.479166666664,2,1,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1.68
2021-12-15 23:00:00,1,285,74.64,277.5,176.11,262.52,270.96,28026.25,28676.916666666668,-650.6666666666679,3,1,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.1
2021-12-16 03:00:00,2,304,74.64,277.5,176.11,262.52,270.96,31774.875,28920.291666666668,2854.583333333332,3,1,-0.10116832198743203,-0.9948693233918952,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.0
2021-12-16 07:00:00,3,48,74.64,277.5,176.11,262.52,270.96,38711.25,38478.22916666666,233.02083333333576,3,1,-0.10116832198743203,-0.9948693233918952,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,3.16
2021-12-16 11:00:00,4,13,74.64,277.5,176.11,262.52,270.96,39003.25,38832.41666666666,170.83333333333576,3,1,-0.10116832198743203,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3.48
2021-12-16 15:00:00,5,50,74.64,277.5,176.11,262.52,270.96,41707.5,41370.25,337.25,3,1,-0.10116832198743203,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,47.98
2021-12-16 19:00:00,6,95,74.64,277.5,176.11,262.52,270.96,33718.625,36568.583333333336,-2849.958333333336,3,1,-0.10116832198743203,-0.9948693233918952,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,38.53
2021-12-16 23:00:00,1,296,72.97,272.7,176.11,262.52,270.96,28285.0,28959.95833333333,-674.9583333333321,4,1,-0.10116832198743203,-0.9948693233918952,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8
2021-12-17 03:00:00,2,304,72.97,272.7,176.11,262.52,270.96,31326.625,28956.041666666668,2370.583333333332,4,1,-0.2993631229733582,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.59
2021-12-17 07:00:00,3,74,72.97,272.7,176.11,262.52,270.96,38889.625,38162.208333333336,727.4166666666642,4,1,-0.2993631229733582,-0.9541392564000488,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8
2021-12-17 11:00:00,4,33,72.97,272.7,176.11,262.52,270.96,39091.375,38987.1875,104.1875,4,1,-0.2993631229733582,-0.9541392564000488,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8
2021-12-17 15:00:00,5,57,72.97,272.7,176.11,262.52,270.96,41401.375,41338.91666666666,62.45833333333576,4,1,-0.2993631229733582,-0.9541392564000488,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,47.98
2021-12-17 19:00:00,6,105,72.97,272.7,176.11,262.52,270.96,32557.75,35674.604166666664,-3116.854166666664,4,1,-0.2993631229733582,-0.9541392564000488,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,39.98
2021-12-17 23:00:00,1,286,72.97,272.7,176.11,262.52,270.96,26901.75,27380.979166666668,-479.2291666666679,5,0,-0.2993631229733582,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0.9
2021-12-18 03:00:00,2,304,72.97,272.7,176.11,262.52,270.96,26795.125,26015.83333333333,779.2916666666679,5,0,-0.4853019625310809,-0.8743466161445822,-2.4492935982947064e-16,1.0,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,1.0
2021-12-18 07:00:00,3,247,72.97,272.7,176.11,262.52,270.96,34565.25,32685.08333333333,1880.166666666668,5,0,-0.4853019625310809,-0.8743466161445822,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0.8
