date,EFA,Cleared Volume,EU Gas,gen_EFA,demand_EFA,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,month_sin,month_cos,EFA_sin,EFA_cos,DW_sin,DW_cos,Average Temperature,price
2021-10-31 23:00:00,1,411,291.5,22339.75,22674.58333333333,-334.8333333333321,0,1,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,0.0,1.0,7.125,17.0
2021-11-01 03:00:00,2,411,291.5,25553.625,23424.4375,2129.1875,0,1,0.20129852008866,0.9795299412524944,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.0,1.0,7.125,17.0
2021-11-01 07:00:00,3,473,291.5,32338.875,31755.02083333333,583.8541666666679,0,1,0.20129852008866,0.9795299412524944,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.0,1.0,7.5,17.0
2021-11-01 11:00:00,4,473,291.5,34024.875,33149.708333333336,875.1666666666642,0,1,0.20129852008866,0.9795299412524944,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,7.875,17.0
2021-11-01 15:00:00,5,350,291.5,40410.625,39540.16666666666,870.4583333333358,0,1,0.20129852008866,0.9795299412524944,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,0.0,1.0,7.625,16.9
2021-11-01 19:00:00,6,340,291.5,31543.875,34739.583333333336,-3195.708333333336,0,1,0.20129852008866,0.9795299412524944,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.0,1.0,6.5,14.9
2021-11-01 23:00:00,1,264,287.1,25475.25,26157.625,-682.375,1,1,0.20129852008866,0.9795299412524944,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,5.75,16.99
2021-11-02 03:00:00,2,264,287.1,28717.25,26126.4375,2590.8125,1,1,0.3943558551133185,0.9189578116202306,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,5.875,16.99
2021-11-02 07:00:00,3,85,287.1,35384.75,35426.75,-42.0,1,1,0.3943558551133185,0.9189578116202306,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,7.0,1.92
2021-11-02 11:00:00,4,86,287.1,35051.125,34551.645833333336,499.4791666666642,1,1,0.3943558551133185,0.9189578116202306,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,7.75,1.58
2021-11-02 15:00:00,5,107,287.1,40418.625,39548.270833333336,870.3541666666642,1,1,0.3943558551133185,0.9189578116202306,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,7.25,47.99
2021-11-02 19:00:00,6,217,287.1,32063.375,35385.375,-3322.0,1,1,0.3943558551133185,0.9189578116202306,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.7818314824680297,0.6234898018587336,5.0,10.18
2021-11-02 23:00:00,1,352,278.6,26571.25,26954.3125,-383.0625,2,1,0.3943558551133185,0.9189578116202306,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,5.375,16.99
2021-11-03 03:00:00,2,352,278.6,30452.375,27777.729166666668,2674.645833333332,2,1,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,5.875,16.99
2021-11-03 07:00:00,3,61,278.6,36646.25,36297.9375,348.3125,2,1,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,7.0,1.24
2021-11-03 11:00:00,4,54,278.6,37867.5,37526.47916666666,341.02083333333576,2,1,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,7.0,1.45
2021-11-03 15:00:00,5,159,278.6,40552.125,40294.47916666666,257.64583333333576,2,1,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,0.9749279121818236,-0.2225209339563143,6.625,7.27
2021-11-03 19:00:00,6,447,278.6,31126.5,34750.979166666664,-3624.479166666664,2,1,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,5.5,39.99
2021-11-03 23:00:00,1,364,281.3,24908.25,25384.08333333333,-475.8333333333321,3,1,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,5.125,16.99
2021-11-04 03:00:00,2,364,281.3,29049.5,26098.625,2950.875,3,1,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.4338837391175582,-0.900968867902419,5.125,16.99
2021-11-04 07:00:00,3,349,281.3,36735.5,36578.60416666666,156.89583333333576,3,1,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,5.5,5.0
2021-11-04 11:00:00,4,69,281.3,36890.75,36263.8125,626.9375,3,1,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,4.75,3.0
2021-11-04 15:00:00,5,166,281.3,42567.125,41769.0,798.125,3,1,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,0.4338837391175582,-0.900968867902419,3.875,5.4
2021-11-04 19:00:00,6,427,281.3,33245.625,36779.125,-3533.5,3,1,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,2.0,9.48
2021-11-04 23:00:00,1,361,282.6,26746.75,27287.604166666668,-540.8541666666679,4,1,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2.375,16.99
2021-11-05 03:00:00,2,361,282.6,29662.625,27056.64583333333,2605.979166666668,4,1,0.8486442574947509,0.5289640103269625,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,3.625,16.99
2021-11-05 07:00:00,3,280,282.6,37660.25,37391.47916666666,268.77083333333576,4,1,0.8486442574947509,0.5289640103269625,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,7.0,6.3
2021-11-05 11:00:00,4,59,282.6,37278.375,36943.375,335.0,4,1,0.8486442574947509,0.5289640103269625,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8.5,1.75
2021-11-05 15:00:00,5,167,282.6,40787.875,40672.895833333336,114.97916666666424,4,1,0.8486442574947509,0.5289640103269625,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,9.0,2.95
2021-11-05 19:00:00,6,418,282.6,30986.0,34338.458333333336,-3352.458333333336,4,1,0.8486442574947509,0.5289640103269625,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,9.0,13.2
2021-11-05 23:00:00,1,352,282.6,23610.5,24587.0625,-976.5625,5,0,0.8486442574947509,0.5289640103269625,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,9.375,16.99
2021-11-06 03:00:00,2,352,282.6,23452.375,22665.08333333333,787.2916666666679,5,0,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,9.5,16.99
2021-11-06 07:00:00,3,472,282.6,29270.375,28181.89583333333,1088.479166666668,5,0,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,9.5,16.99
2021-11-06 11:00:00,4,424,282.6,29696.875,29541.02083333333,155.85416666666788,5,0,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,10.25,47.99
2021-11-06 15:00:00,5,505,282.6,33017.375,32658.89583333333,358.4791666666679,5,0,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,-0.9749279121818236,-0.2225209339563146,10.25,47.99
2021-11-06 19:00:00,6,554,282.6,27078.75,28923.08333333333,-1844.333333333332,5,0,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,9.5,39.99
2021-11-06 23:00:00,1,354,282.6,24251.0,24506.70833333333,-255.7083333333321,6,0,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8.0,16.99
2021-11-07 03:00:00,2,354,282.6,23994.0,23697.1875,296.8125,6,0,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,7.625,16.99
2021-11-07 07:00:00,3,475,282.6,26985.75,26467.1875,518.5625,6,0,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,8.0,16.99
2021-11-07 11:00:00,4,426,282.6,29451.625,28062.27083333333,1389.354166666668,6,0,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,8.0,47.99
2021-11-07 15:00:00,5,481,282.6,36558.625,35718.895833333336,839.7291666666642,6,0,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,-0.7818314824680299,0.6234898018587334,7.625,47.99
2021-11-07 19:00:00,6,530,282.6,29108.875,31806.20833333333,-2697.333333333332,6,0,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,6.5,11.13
2021-11-07 23:00:00,1,369,285.3,24638.125,24905.45833333333,-267.3333333333321,0,1,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,1.0,6.5,16.99
2021-11-08 03:00:00,2,369,285.3,28533.75,25665.604166666668,2868.145833333332,0,1,0.9987165071710528,-0.0506491688387126,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.0,1.0,7.0,16.99
2021-11-08 07:00:00,3,230,285.3,37463.5,36718.66666666666,744.8333333333358,0,1,0.9987165071710528,-0.0506491688387126,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.0,1.0,8.5,16.11
2021-11-08 11:00:00,4,20,285.3,37930.75,37690.72916666666,240.02083333333576,0,1,0.9987165071710528,-0.0506491688387126,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,10.0,1.01
2021-11-08 15:00:00,5,20,285.3,41539.625,41021.97916666666,517.6458333333358,0,1,0.9987165071710528,-0.0506491688387126,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,0.0,1.0,10.75,0.01
2021-11-08 19:00:00,6,350,285.3,31097.625,35220.770833333336,-4123.145833333336,0,1,0.9987165071710528,-0.0506491688387126,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.0,1.0,11.5,11.09
2021-11-08 23:00:00,1,360,283.9,24266.875,24636.1875,-369.3125,1,1,0.9987165071710528,-0.0506491688387126,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,10.75,16.99
2021-11-09 03:00:00,2,360,283.9,28126.875,25167.229166666668,2959.645833333332,1,1,0.9680771188662044,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,10.75,16.99
2021-11-09 07:00:00,3,323,283.9,35700.5,35622.875,77.625,1,1,0.9680771188662044,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,11.5,3.5
2021-11-09 11:00:00,4,318,283.9,36346.25,35968.75,377.5,1,1,0.9680771188662044,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,12.25,4.9
2021-11-09 15:00:00,5,161,283.9,40577.75,39792.020833333336,785.7291666666642,1,1,0.9680771188662044,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,12.0,5.4
2021-11-09 19:00:00,6,413,283.9,32641.25,35724.729166666664,-3083.479166666664,1,1,0.9680771188662044,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.7818314824680297,0.6234898018587336,10.5,3.2
2021-11-09 23:00:00,1,360,286.3,26523.25,27305.77083333333,-782.5208333333321,2,1,0.9680771188662044,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,9.375,16.99
2021-11-10 03:00:00,2,360,286.3,29873.375,27104.77083333333,2768.604166666668,2,1,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,8.875,16.99
2021-11-10 07:00:00,3,41,286.3,37345.875,37035.47916666666,310.39583333333576,2,1,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,8.5,4.2
2021-11-10 11:00:00,4,17,286.3,37431.875,37253.1875,178.6875,2,1,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,8.875,4.0
2021-11-10 15:00:00,5,123,286.3,41307.875,40783.54166666666,524.3333333333358,2,1,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5,0.9749279121818236,-0.2225209339563143,8.875,3.48
2021-11-10 19:00:00,6,428,286.3,32513.0,35717.125,-3204.125,2,1,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,8.5,39.99
2021-11-10 23:00:00,1,346,284.1,26338.5,26909.1875,-570.6875,3,1,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,8.125,16.99
2021-11-11 03:00:00,2,346,284.1,29336.875,26966.0,2370.875,3,1,0.7907757369376989,-0.6121059825476625,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,0.4338837391175582,-0.900968867902419,8.375,16.99
2021-11-11 07:00:00,3,37,284.1,36015.125,35702.833333333336,312.29166666666424,3,1,0.7907757369376989,-0.6121059825476625,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,9.5,3.0
2021-11-11 11:00:00,4,29,284.1,36769.5,36461.625,307.875,3,1,0.7907757369376989,-0.6121059825476625,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,10.25,0.81
